-30.00634  0.
-29.2364162320611  0.
-28.4664924641222  0.
-27.6965686961832  0.
-26.9266449282443  0.
-26.1567211603054  0.
-25.3867973923664  0.
-24.6168736244275  0.
-23.8469498564886  0.
-23.0770260885496  0.
-22.3071023206107  0.
-21.5371785526718  0.
-20.7672547847328  0.
-19.9973310167939  0.
-19.227407248855  0.
-18.457483480916  0.
-17.6875597129771  0.
-16.9176359450382  0.
-16.1477121770992  0.
-15.3777884091603  0.
-14.6078646412214  0.
-13.8379408732824  0.
-13.0680171053435  0.
-12.2980933374046  0.
-11.5281695694656  0.
-10.7582458015267  0.
-9.98832203358778  0.
-9.21839826564885  0.
-8.44847449770991  0.
-7.67855072977098  0.
-6.90862696183205  0.
-6.13870319389312  0.
-5.36877942595419  0.
-4.59885565801525  0.
-3.82893189007632  0.
-3.05900812213739  0.
-2.28908435419846  0.
-1.51916058625952  0.
-0.749236818320593  0.
0.0206869496183408  0.
0.790610717557271  0.
1.56053448549621  0.
2.33045825343514  0.
3.10038202137407  0.
3.870305789313  0.
4.64022955725193  0.
5.41015332519087  0.
6.1800770931298  0.
6.95000086106873  0.
7.71992462900766  0.
8.48984839694659  0.
9.25977216488553  0.
10.0296959328245  0.
10.7996197007634  0.
11.5695434687023  0.
12.3394672366413  0.
13.1093910045802  0.
13.8793147725191  0.
14.649238540458  0.
15.419162308397  0.
16.1890860763359  0.
16.9590098442749  0.
17.7289336122138  0.
18.4988573801527  0.
19.2687811480916  0.
20.0387049160306  0.
20.8086286839695  0.
21.5785524519084  0.
22.3484762198474  0.
23.1183999877863  0.
23.8883237557252  0.
24.6582475236642  0.
25.4281712916031  0.
26.198095059542  0.
26.968018827481  0.
27.7379425954199  -4.295205E-21
28.5078663633588  -3.348903E-21
29.2777901312978  3.070473E-19
30.0477138992367  -3.428822E-18
30.8176376671756  2.155418E-18
31.5875614351146  3.114198E-17
32.3574852030535  -6.653382E-18
33.1274089709924  -1.259053E-17
33.8973327389314  -8.171472E-18
34.6672565068703  2.928105E-17
35.4371802748092  3.890582E-17
36.2071040427482  3.328044E-17
36.9770278106871  -5.316382E-18
37.746951578626  2.125625E-17
38.516875346565  -6.795028E-18
39.2867991145039  -1.545895E-17
40.0567228824428  6.144035E-17
40.8266466503817  1.079629E-17
41.5965704183207  5.502796E-17
